pl_rade,pl_trandep,st_teff,pl_trandur,pl_orbper,st_rad,sy_dist,pl_bmasse,label_standardized,dataset_source
2.68,1151.4,5659.0,2.9804,5.392026903,0.801,264.78,12.0,CONFIRMED,KEPLER
2.42,863.7,5659.0,1.1221,2.494170338,0.829,264.78,12.0,CANDIDATE,KEPLER
9.66,7163.3,5659.0,4.301,6.491682808,1.107,264.78,12.0,CONFIRMED,KEPLER
24.54,1695.0,5659.0,10.0134,3.044770796,0.753,264.78,12.0,FALSE POSITIVE,KEPLER
13.61,16653.0,5659.0,3.2179,3.855603916,1.046,264.78,12.0,CONFIRMED,KEPLER
3.57,1030.9,5659.0,3.183,3.855599139,0.965,264.78,12.0,FALSE POSITIVE,KEPLER
13.26,23530.0,5659.0,5.04169,38.47876629,0.879,264.78,12.0,CONFIRMED,KEPLER
27.22,59130.0,5659.0,8.30604,37.601661282,1.096,264.78,12.0,FALSE POSITIVE,KEPLER
3.94,1398.2,5659.0,1.8007,3.314947362,0.944,264.78,12.0,CONFIRMED,KEPLER
4.37,969.7,5659.0,3.0231,6.71969089,0.866,264.78,12.0,FALSE POSITIVE,KEPLER
10.98,15664.0,5659.0,6.5292,39.6431552,0.9,264.78,12.0,CONFIRMED,KEPLER
29.66,66068.0,5659.0,16.9422,51.42598578,1.147,264.78,12.0,FALSE POSITIVE,KEPLER
2.6,1144.9,5659.0,3.4097,21.80451611,0.708,264.78,12.0,CONFIRMED,KEPLER
2.53,1110.7,5659.0,3.4366,10.28194593,0.775,264.78,12.0,CONFIRMED,KEPLER
2.95,1506.9,5659.0,4.2309,18.11993039,0.775,264.78,12.0,CONFIRMED,KEPLER
1.7,426.1,5659.0,1.9012,3.78402867,0.775,264.78,12.0,CONFIRMED,KEPLER
2.94,697.5,5659.0,3.228,5.15448142,0.884,264.78,12.0,CONFIRMED,KEPLER
20.7,13494.0,5659.0,11.4813,33.80364366,1.796,264.78,12.0,FALSE POSITIVE,KEPLER
3.13,1240.2,5659.0,3.4412,5.743469797,0.891,264.78,12.0,CONFIRMED,KEPLER
4.06,1012.6,5659.0,2.968,39.4759093,1.031,264.78,12.0,CANDIDATE,KEPLER
26.56,40293.0,5659.0,4.23479,19.974485239,0.997,264.78,12.0,FALSE POSITIVE,KEPLER
3.82,1473.4,5659.0,3.3129,3.166353562,0.998,264.78,12.0,CONFIRMED,KEPLER
44.04,20953.0,5659.0,3.81881,23.899634407,0.924,264.78,12.0,FALSE POSITIVE,KEPLER
2.11,280.1,5659.0,2.6849,3.388012244,1.25,264.78,12.0,CONFIRMED,KEPLER
2.06,273.6,5659.0,3.1915,5.83909761,1.25,264.78,12.0,CONFIRMED,KEPLER
1.57,159.6,5659.0,2.1888,1.620467654,1.25,264.78,12.0,CONFIRMED,KEPLER
2.3,307.8,5659.0,3.605,10.6816951,1.25,264.78,12.0,CONFIRMED,KEPLER
3.18,2090.3,5659.0,4.6912,6.104849417,0.712,264.78,12.0,CONFIRMED,KEPLER
10.43,11382.0,5659.0,2.91089,3.578780566,0.994,264.78,12.0,CONFIRMED,KEPLER
23.88,1037.4,5659.0,3.119,3.187067566,0.811,264.78,12.0,FALSE POSITIVE,KEPLER
4.09,1539.1,5659.0,2.9183,5.826657508,1.06,264.78,12.0,CONFIRMED,KEPLER
2.58,611.3,5659.0,3.739,12.41216347,1.06,264.78,12.0,CONFIRMED,KEPLER
3.05,796.8,5659.0,3.895,18.74649011,1.06,264.78,12.0,CONFIRMED,KEPLER
5.5,1910.5,5659.0,5.1937,20.86021229,1.257,264.78,12.0,CONFIRMED,KEPLER
5.22,1719.3,5659.0,6.1998,42.63427848,1.257,264.78,12.0,CONFIRMED,KEPLER
4.0,1009.6,5659.0,8.871,87.6476068,1.257,264.78,12.0,CONFIRMED,KEPLER
1.94,234.0,5659.0,3.8692,9.61731426,1.257,264.78,12.0,CANDIDATE,KEPLER
2.13,2237.0,5659.0,2.4327,9.467821474,0.458,264.78,12.0,CONFIRMED,KEPLER
1.24,741.7,5659.0,1.0981,0.893040969,0.458,264.78,12.0,CONFIRMED,KEPLER
10.62,11145.0,5659.0,3.25346,4.942783419,0.978,264.78,12.0,CONFIRMED,KEPLER
2.74,988.4,5659.0,4.0454,20.83426731,0.88,264.78,12.0,CONFIRMED,KEPLER
3.12,994.5,5659.0,3.3862,9.94602357,1.013,264.78,12.0,CONFIRMED,KEPLER
1.45,213.0,5659.0,1.8955,1.04562195,1.013,264.78,12.0,CONFIRMED,KEPLER
1.78,297.8,5659.0,2.336,5.71462396,1.013,264.78,12.0,CONFIRMED,KEPLER
39.0,1896.7,5659.0,15.735,102.9641952,7.119,264.78,12.0,FALSE POSITIVE,KEPLER
3.43,446.8,5659.0,5.073,8.14515981,1.24,264.78,12.0,CONFIRMED,KEPLER
43.17,430.7,5659.0,4.529,18.9985279,1.24,264.78,12.0,CONFIRMED,KEPLER
2.07,174.0,5659.0,3.282,4.24439049,1.24,264.78,12.0,CONFIRMED,KEPLER
7.12,3020.3,5659.0,11.649,90.1240507,1.215,264.78,12.0,CANDIDATE,KEPLER
2.32,824.9,5659.0,4.9427,28.5742692,0.812,264.78,12.0,CONFIRMED,KEPLER
1.32,195.0,5659.0,1.6169,0.689210173,0.954,264.78,12.0,CANDIDATE,KEPLER
1.84,574.4,5659.0,1.1784,7.34373964,0.762,264.78,12.0,CONFIRMED,KEPLER
35.74,186.7,5659.0,3.539,0.445277068,1.064,264.78,12.0,FALSE POSITIVE,KEPLER
59.56,1973.3,5659.0,0.86896,0.379463865,1.783,264.78,12.0,FALSE POSITIVE,KEPLER
23.6,18541.0,5659.0,2.78458,9.88047978,0.917,264.78,12.0,FALSE POSITIVE,KEPLER
13.66,4511.7,5659.0,1.8248,17.512014768,1.132,264.78,12.0,FALSE POSITIVE,KEPLER
34.39,673.5,5659.0,1.7376,3.9886021,13.652,264.78,12.0,CANDIDATE,KEPLER
133.56,1495.8,5659.0,1.8621,0.533059312,4.051,264.78,12.0,CANDIDATE,KEPLER
23.61,747.5,5659.0,2.1441,0.525154153,0.846,264.78,12.0,FALSE POSITIVE,KEPLER
27.85,598.2,5659.0,4.0541,1.303861044,0.902,264.78,12.0,FALSE POSITIVE,KEPLER
3.9587,870.0,5659.0,6.7,0.73452496,1.028,264.78,12.0,FALSE POSITIVE,KEPLER
23.35,113.8,5659.0,9.083,2.55549176,0.901,264.78,12.0,FALSE POSITIVE,KEPLER
403.59,433.2,5659.0,2.0911,2.947376671,2.234,264.78,12.0,FALSE POSITIVE,KEPLER
7.67,3487.5,5659.0,11.1899,224.7789355,1.235,264.78,12.0,CONFIRMED,KEPLER
1.25,321.5,5659.0,0.8774,0.890110752,0.711,264.78,12.0,FALSE POSITIVE,KEPLER
7.47,248.0,5659.0,2.924,5.76573396,4.434,264.78,12.0,FALSE POSITIVE,KEPLER
2.47,443.3,5659.0,3.6379,7.42608123,1.176,264.78,12.0,CONFIRMED,KEPLER
1.62,178.5,5659.0,4.158,15.9868932,1.176,264.78,12.0,CONFIRMED,KEPLER
17.12,250.2,5659.0,4.32,0.73094589,0.848,264.78,12.0,FALSE POSITIVE,KEPLER
13.92,640.9,5659.0,3.9835,18.92537246,4.885,264.78,12.0,CONFIRMED,KEPLER
3.22,186.2,5659.0,4.256,0.933749106,2.188,264.78,12.0,FALSE POSITIVE,KEPLER
1.19,118.6,5659.0,3.442,2.037440623,1.015,264.78,12.0,FALSE POSITIVE,KEPLER
1.78,145.1,5659.0,13.566,31.5925809,1.487,264.78,12.0,CONFIRMED,KEPLER
1.55,110.4,5659.0,11.284,17.157236,1.487,264.78,12.0,CONFIRMED,KEPLER
8.78,30222.0,5659.0,1.82542,1.97376085,0.503,264.78,12.0,CONFIRMED,KEPLER
8.25,372.2,5659.0,4.3045,13.118962443,4.24,264.78,12.0,CANDIDATE,KEPLER
7.48,4399.1,5659.0,5.9957,4.618767792,1.033,264.78,12.0,FALSE POSITIVE,KEPLER
2.78,42.2,5659.0,3.8417,7.82187328,4.24,264.78,12.0,CANDIDATE,KEPLER
2.52,195.6,5659.0,10.5616,53.5057611,1.762,264.78,12.0,CANDIDATE,KEPLER
1.69,68.9,5659.0,3.5599,2.785821236,1.733,264.78,12.0,CONFIRMED,KEPLER
78.54,26900.0,5659.0,6.7507,52.56901867,1.717,264.78,12.0,FALSE POSITIVE,KEPLER
14.71,570.6,5659.0,3.158,3.411758679,0.561,264.78,12.0,FALSE POSITIVE,KEPLER
1.45,324.6,5659.0,1.0801,0.525426427,0.802,264.78,12.0,FALSE POSITIVE,KEPLER
1.41,340.9,5659.0,1.4647,1.269091415,0.766,264.78,12.0,CONFIRMED,KEPLER
1.36,277.1,5659.0,1.465,2.853133997,0.766,264.78,12.0,CONFIRMED,KEPLER
2.01,393.1,5659.0,3.1702,6.79685353,0.97,264.78,12.0,CONFIRMED,KEPLER
67.37,2121.9,5659.0,4.9658,8.667822346,1.889,264.78,12.0,FALSE POSITIVE,KEPLER
5.88,154.9,5659.0,2.3155,1.475323222,4.885,264.78,12.0,CONFIRMED,KEPLER
7.62,223.4,5659.0,2.5755,4.15246118,4.885,264.78,12.0,CONFIRMED,KEPLER
3.9587,870.0,5659.0,7.46,6.7210783,1.028,264.78,12.0,FALSE POSITIVE,KEPLER
1.59,270.7,5659.0,4.49,8.7348852,0.96,264.78,12.0,CONFIRMED,KEPLER
1.81,399.6,5659.0,3.733,10.26547688,0.853,264.78,12.0,FALSE POSITIVE,KEPLER
5.24,1428.2,5659.0,3.0454,13.4471791,1.041,264.78,12.0,CANDIDATE,KEPLER
25.89,17971.0,5659.0,2.5903,3.305577989,0.707,264.78,12.0,FALSE POSITIVE,KEPLER
16.91,15304.0,5659.0,9.0419,4.800653901,1.241,264.78,12.0,FALSE POSITIVE,KEPLER
56.44,36348.0,5659.0,5.9885,15.06649901,1.626,264.78,12.0,FALSE POSITIVE,KEPLER
11.36,18848.0,5659.0,11.1711,34.82008158,0.784,264.78,12.0,FALSE POSITIVE,KEPLER
33.65,2779.3,5659.0,2.0141,0.651784374,1.061,264.78,12.0,FALSE POSITIVE,KEPLER
68.02,2144.4,5659.0,2.6897,47.93094546,1.938,264.78,12.0,FALSE POSITIVE,KEPLER
2.98,32.8,5659.0,3.686,3.99751422,5.324,264.78,12.0,FALSE POSITIVE,KEPLER
1.56,633.1,5659.0,5.5605,1.592633181,0.651,264.78,12.0,FALSE POSITIVE,KEPLER
12.1,4158.1,5659.0,12.249,67.5923754,1.744,264.78,12.0,CONFIRMED,KEPLER
2.54,568.9,5659.0,4.645,17.02902786,1.067,264.78,12.0,CONFIRMED,KEPLER
1.67,246.8,5659.0,3.529,6.84619236,1.067,264.78,12.0,CONFIRMED,KEPLER
2.39,507.8,5659.0,7.358,67.8321638,1.067,264.78,12.0,CONFIRMED,KEPLER
2.39,447.8,5659.0,3.198,43.1312147,1.067,264.78,12.0,CONFIRMED,KEPLER
1.54,196.0,5659.0,1.7086,1.224866441,1.107,264.78,12.0,CONFIRMED,KEPLER
2.33,570.3,5659.0,8.733,37.8102649,0.973,264.78,12.0,CONFIRMED,KEPLER
2.48,414.5,5659.0,4.6142,25.93406406,1.225,264.78,12.0,CONFIRMED,KEPLER
2.73,503.0,5659.0,6.536,83.4463485,1.225,264.78,12.0,CONFIRMED,KEPLER
25.2,400.9,5659.0,2.926,7.04710032,1.068,264.78,12.0,FALSE POSITIVE,KEPLER
2.03,270.6,5659.0,6.0175,12.99204853,1.242,264.78,12.0,CONFIRMED,KEPLER
8.96,4843.9,5659.0,4.211,11.11620211,0.996,264.78,12.0,FALSE POSITIVE,KEPLER
5.09,1916.2,5659.0,3.5734,1.922861499,0.911,264.78,12.0,FALSE POSITIVE,KEPLER
19.0,2547.4,5659.0,1.8592,0.635445336,0.55,264.78,12.0,FALSE POSITIVE,KEPLER
97.27,2006.2,5659.0,1.8946,1.665784138,2.789,264.78,12.0,FALSE POSITIVE,KEPLER
7.14,2894.1,5659.0,8.6388,52.09081627,1.324,264.78,12.0,CONFIRMED,KEPLER
7.41,780.4,5659.0,7.694,7.1548608,1.739,264.78,12.0,FALSE POSITIVE,KEPLER
2.29,790.1,5659.0,1.5693,4.28746668,0.815,264.78,12.0,CONFIRMED,KEPLER
1.42,260.5,5659.0,2.231,2.002779769,0.892,264.78,12.0,FALSE POSITIVE,KEPLER
1.92,517.6,5659.0,3.0472,8.18739443,0.849,264.78,12.0,CONFIRMED,KEPLER
1.75,445.9,5659.0,7.158,76.0498163,0.849,264.78,12.0,CONFIRMED,KEPLER
1.67,178.2,5659.0,2.9254,3.341799486,1.235,264.78,12.0,CONFIRMED,KEPLER
38.6,1269.9,5659.0,4.737,36.97708808,1.239,264.78,12.0,FALSE POSITIVE,KEPLER
20.42,232.5,5659.0,10.232,1.851409163,1.469,264.78,12.0,FALSE POSITIVE,KEPLER
0.98,36.7,5659.0,2.8239,1.303859704,1.521,264.78,12.0,FALSE POSITIVE,KEPLER
40.15,2931.6,5659.0,5.4126,145.5624926,1.095,264.78,12.0,FALSE POSITIVE,KEPLER
1.68,182.6,5659.0,1.9826,3.749105745,0.983,264.78,12.0,CONFIRMED,KEPLER
3.51,148.1,5659.0,6.2877,11.08956602,2.867,264.78,12.0,CONFIRMED,KEPLER
2.67,205.2,5659.0,2.172,7.37290344,1.07,264.78,12.0,CANDIDATE,KEPLER
0.65,58.0,5659.0,2.3145,7.24476126,0.874,264.78,12.0,FALSE POSITIVE,KEPLER
10.4,5372.3,5659.0,3.1188,119.0624882,0.92,264.78,12.0,CANDIDATE,KEPLER
2.01,1419.6,5659.0,2.4904,8.70798309,0.554,264.78,12.0,CONFIRMED,KEPLER
1.57,840.0,5659.0,3.161,14.8623076,0.554,264.78,12.0,CANDIDATE,KEPLER
1.23,531.5,5659.0,2.335,4.17634276,0.554,264.78,12.0,CONFIRMED,KEPLER
3.63,747.5,5659.0,6.8491,27.40229859,1.324,264.78,12.0,CONFIRMED,KEPLER
1.21,200.9,5659.0,1.0246,3.179267286,0.857,264.78,12.0,CONFIRMED,KEPLER
2.18,801.5,5659.0,2.715,10.38122447,0.78,264.78,12.0,CONFIRMED,KEPLER
2.82,764.2,5659.0,3.587,24.5709023,0.78,264.78,12.0,CONFIRMED,KEPLER
16.59,9883.0,5659.0,4.1135,81.221876,0.874,264.78,12.0,FALSE POSITIVE,KEPLER
2.92,1145.5,5659.0,2.0799,0.817026268,0.874,264.78,12.0,FALSE POSITIVE,KEPLER
12.14,7765.0,5659.0,2.8021,3.024092505,1.358,264.78,12.0,CONFIRMED,KEPLER
5.85,536.7,5659.0,0.9361,5.670155713,0.183,264.78,12.0,FALSE POSITIVE,KEPLER
1.14,129.2,5659.0,1.3712,1.022678654,1.02,264.78,12.0,CONFIRMED,KEPLER
2.98,284.7,5659.0,6.3461,12.10968709,1.458,264.78,12.0,CONFIRMED,KEPLER
1.7,124.5,5659.0,4.66,4.75796103,1.458,264.78,12.0,CONFIRMED,KEPLER
2.96,242.9,5659.0,8.536,20.4972755,1.458,264.78,12.0,CONFIRMED,KEPLER
0.62,48.3,5659.0,2.288,13.55480534,0.874,264.78,12.0,FALSE POSITIVE,KEPLER
53.25,61625.0,5659.0,4.47001,14.15402428,1.037,264.78,12.0,FALSE POSITIVE,KEPLER
35.27,2468.5,5659.0,3.5289,0.844786082,0.915,264.78,12.0,FALSE POSITIVE,KEPLER
32.11,1907.4,5659.0,1.4451,0.848483947,0.936,264.78,12.0,FALSE POSITIVE,KEPLER
37.47,2124.3,5659.0,5.7401,11.99097576,1.072,264.78,12.0,FALSE POSITIVE,KEPLER
2.28,1086.1,5659.0,5.668,53.5292702,0.708,264.78,12.0,CONFIRMED,KEPLER
24.17,564.6,5659.0,2.95,0.393726813,1.031,264.78,12.0,FALSE POSITIVE,KEPLER
1.01,563.1,5659.0,0.9267,2.757584622,0.424,264.78,12.0,CONFIRMED,KEPLER
1.16,376.2,5659.0,1.1899,0.928310036,0.602,264.78,12.0,CONFIRMED,KEPLER
3.39,653.5,5659.0,5.0197,13.48457668,1.324,264.78,12.0,CONFIRMED,KEPLER
3.7,910.0,5659.0,6.122,31.8841473,0.974,264.78,12.0,CONFIRMED,KEPLER
86.13,2319.8,5659.0,6.049,16.15811112,0.874,264.78,12.0,CANDIDATE,KEPLER
1.62,300.2,5659.0,2.0584,12.06222962,0.933,264.78,12.0,CONFIRMED,KEPLER
2.41,398.6,5659.0,5.678,9.93146307,1.22,264.78,12.0,CONFIRMED,KEPLER
1.75,355.6,5659.0,3.439,21.85362905,0.876,264.78,12.0,CONFIRMED,KEPLER
1.74,115.4,5659.0,5.234,8.19345065,1.458,264.78,12.0,CONFIRMED,KEPLER
6.85,944.3,5659.0,10.168,19.97867,1.895,264.78,12.0,FALSE POSITIVE,KEPLER
2.02,434.4,5659.0,6.057,41.8059544,0.973,264.78,12.0,CONFIRMED,KEPLER
2.02,85.3,5659.0,2.406,15.45158184,2.069,264.78,12.0,FALSE POSITIVE,KEPLER
67.35,20703.0,5659.0,4.999,1.187352427,1.489,264.78,12.0,FALSE POSITIVE,KEPLER
65.25,1138.5,5659.0,3.1424,3.012476582,2.031,264.78,12.0,FALSE POSITIVE,KEPLER
1.85,473.0,5659.0,2.7361,4.77800306,0.873,264.78,12.0,CONFIRMED,KEPLER
5.33,2010.3,5659.0,3.0122,7.814839231,0.931,264.78,12.0,FALSE POSITIVE,KEPLER
2.26,611.4,5659.0,3.4045,5.32667299,0.921,264.78,12.0,CONFIRMED,KEPLER
26.67,1996.3,5659.0,1.05299,0.741057213,0.776,264.78,12.0,FALSE POSITIVE,KEPLER
21.81,802.8,5659.0,3.68,2.988085455,0.809,264.78,12.0,FALSE POSITIVE,KEPLER
67.17,903.9,5659.0,2.4546,2.783883492,2.147,264.78,12.0,FALSE POSITIVE,KEPLER
23.05,903.5,5659.0,3.02,0.393727296,0.808,264.78,12.0,FALSE POSITIVE,KEPLER
3.29,864.3,5659.0,3.902,8.17242644,0.905,264.78,12.0,CONFIRMED,KEPLER
1.45,236.6,5659.0,3.215,13.0607936,0.876,264.78,12.0,CONFIRMED,KEPLER
2.12,237.6,5659.0,2.747,4.2989201,0.986,264.78,12.0,CANDIDATE,KEPLER
22.32,1058.5,5659.0,14.581,25.9518461,0.796,264.78,12.0,FALSE POSITIVE,KEPLER
24.6,2017.9,5659.0,14.755,25.9518536,0.742,264.78,12.0,FALSE POSITIVE,KEPLER
4.5,5559.7,5659.0,17.573,5.68628739,0.956,264.78,12.0,FALSE POSITIVE,KEPLER
27.36,5144.4,5659.0,2.4775,15.663886949,2.221,264.78,12.0,FALSE POSITIVE,KEPLER
16.94,20901.0,5659.0,4.4085,4.020628573,1.033,264.78,12.0,FALSE POSITIVE,KEPLER
9.29,12295.0,5659.0,3.14126,5.714817603,0.842,264.78,12.0,CANDIDATE,KEPLER
49.82,43547.0,5659.0,4.87326,185.02288222,1.367,264.78,12.0,FALSE POSITIVE,KEPLER
14.35,1223.7,5659.0,3.1793,2.897432135,2.994,264.78,12.0,FALSE POSITIVE,KEPLER
2.86,1074.9,5659.0,2.9385,8.70420525,0.863,264.78,12.0,CONFIRMED,KEPLER
1.39,224.1,5659.0,3.727,8.1280933,0.921,264.78,12.0,CONFIRMED,KEPLER
1.19,166.1,5659.0,3.031,2.83668931,0.921,264.78,12.0,CANDIDATE,KEPLER
1.16,197.6,5659.0,1.6191,0.974868896,0.832,264.78,12.0,CONFIRMED,KEPLER
1.48,274.4,5659.0,1.812,4.89721006,0.847,264.78,12.0,CONFIRMED,KEPLER
20.05,39043.0,5659.0,2.7644,2.757794163,0.891,264.78,12.0,FALSE POSITIVE,KEPLER
13.63,7829.2,5659.0,3.2917,1.914158508,1.118,264.78,12.0,FALSE POSITIVE,KEPLER
3.32,381.3,5659.0,2.396,3.98216698,1.548,264.78,12.0,FALSE POSITIVE,KEPLER
19.51,456.7,5659.0,1.5662,0.643794198,0.83,264.78,12.0,FALSE POSITIVE,KEPLER
3.42,597.8,5659.0,5.731,16.08832318,1.33,264.78,12.0,CONFIRMED,KEPLER
2.2,271.8,5659.0,4.885,10.30067919,1.33,264.78,12.0,CONFIRMED,KEPLER
3.02,471.2,5659.0,7.381,35.6757453,1.33,264.78,12.0,CONFIRMED,KEPLER
3.9587,870.0,5659.0,0.91,1.00861677,1.028,264.78,12.0,CANDIDATE,KEPLER
36.14,87750.0,5659.0,5.31,161.78832712,1.212,264.78,12.0,FALSE POSITIVE,KEPLER
2.54,1331.4,5659.0,4.2647,16.56806842,0.716,264.78,12.0,CONFIRMED,KEPLER
2.18,931.5,5659.0,2.708,47.3329299,0.716,264.78,12.0,CONFIRMED,KEPLER
0.82,82.2,5659.0,1.3078,0.856895349,0.873,264.78,12.0,FALSE POSITIVE,KEPLER
3.71,313.9,5659.0,13.135,40.8065333,2.097,264.78,12.0,CONFIRMED,KEPLER
1.56,308.7,5659.0,1.6345,2.46697039,0.863,264.78,12.0,CONFIRMED,KEPLER
5.11,2607.0,5659.0,1.3874,2.624234833,0.899,264.78,12.0,CANDIDATE,KEPLER
2.98,549.1,5659.0,3.6813,6.61836309,1.294,264.78,12.0,CONFIRMED,KEPLER
4.75,1396.2,5659.0,8.042,107.7214092,1.294,264.78,12.0,CONFIRMED,KEPLER
1.92,359.0,5659.0,6.64,92.77779,1.019,264.78,12.0,CANDIDATE,KEPLER
37.15,10624.0,5659.0,4.9095,5.251916208,0.872,264.78,12.0,FALSE POSITIVE,KEPLER
2.63,952.7,5659.0,3.2641,9.673958488,0.873,264.78,12.0,CONFIRMED,KEPLER
29.55,5450.0,5659.0,8.702,100.3039228,0.772,264.78,12.0,FALSE POSITIVE,KEPLER
3.9587,870.0,5659.0,7.13,200.61103346,1.028,264.78,12.0,FALSE POSITIVE,KEPLER
43.98,1345.8,5659.0,3.9722,0.986620248,1.385,264.78,12.0,FALSE POSITIVE,KEPLER
3.9587,870.0,5659.0,6.11,1.63484631,1.028,264.78,12.0,FALSE POSITIVE,KEPLER
2.73,628.7,5659.0,3.685,14.12847677,0.974,264.78,12.0,CONFIRMED,KEPLER
4.14,641.8,5659.0,5.464,48.6478543,0.974,264.78,12.0,CONFIRMED,KEPLER
2.0,340.1,5659.0,6.344,8.39842977,1.044,264.78,12.0,CONFIRMED,KEPLER
5.99,395.9,5659.0,5.4566,8.63847391,3.046,264.78,12.0,CONFIRMED,KEPLER
1.17,135.2,5659.0,1.8069,3.4815917,1.022,264.78,12.0,CONFIRMED,KEPLER
40.35,28066.0,5659.0,7.5385,8.360616221,2.445,264.78,12.0,FALSE POSITIVE,KEPLER
4.86,2721.7,5659.0,2.7391,1.838514968,0.94,264.78,12.0,FALSE POSITIVE,KEPLER
5.17,4634.9,5659.0,8.4559,35.61760233,0.779,264.78,12.0,CONFIRMED,KEPLER
1.29,219.2,5659.0,1.8596,1.09206833,0.859,264.78,12.0,FALSE POSITIVE,KEPLER
1.95,477.4,5659.0,3.517,10.12805158,0.82,264.78,12.0,CONFIRMED,KEPLER
1.25,104.1,5659.0,2.394,1.613001111,1.205,264.78,12.0,FALSE POSITIVE,KEPLER
12.05,12440.0,5659.0,3.8077,3.770551475,1.075,264.78,12.0,CONFIRMED,KEPLER
18.66,4702.6,5659.0,1.9405,1.343767797,2.312,264.78,12.0,FALSE POSITIVE,KEPLER
15.25,6496.0,5659.0,3.4209,29.12436474,0.481,264.78,12.0,FALSE POSITIVE,KEPLER
35.8,4456.8,5659.0,2.917,31.82814583,0.92,264.78,12.0,FALSE POSITIVE,KEPLER
3.28,426.6,5659.0,5.63,3.629442796,1.217,264.78,12.0,FALSE POSITIVE,KEPLER
97.36,1038.1,5659.0,0.8875,0.553261874,3.142,264.78,12.0,FALSE POSITIVE,KEPLER
1.38,643.4,5659.0,2.0295,5.72812616,0.548,264.78,12.0,CONFIRMED,KEPLER
1.58,417.4,5659.0,2.2911,3.75574267,0.788,264.78,12.0,CONFIRMED,KEPLER
2.74,547.3,5659.0,2.991,7.44042933,0.877,264.78,12.0,FALSE POSITIVE,KEPLER
4.56,2318.9,5659.0,3.0896,6.581477136,0.973,264.78,12.0,CONFIRMED,KEPLER
77.76,7382.3,5659.0,7.03515,24.669192732,9.327,264.78,12.0,CONFIRMED,KEPLER
2.74,705.4,5659.0,1.8888,2.382652873,0.973,264.78,12.0,CONFIRMED,KEPLER
5.34,2398.8,5659.0,2.8579,24.66461416,0.973,264.78,12.0,CONFIRMED,KEPLER
2.9,1357.4,5659.0,2.006,11.51517167,0.798,264.78,12.0,CONFIRMED,KEPLER
4.91,2269.7,5659.0,3.41018,7.641567589,1.055,264.78,12.0,CONFIRMED,KEPLER
19.68,3472.0,5659.0,3.576,30.6113932,0.534,264.78,12.0,FALSE POSITIVE,KEPLER
2.01,442.0,5659.0,3.675,7.40742502,0.961,264.78,12.0,CONFIRMED,KEPLER
38.98,18904.0,5659.0,4.1904,569.934135,2.057,264.78,12.0,FALSE POSITIVE,KEPLER
1.17,254.0,5659.0,3.659,5.09246539,0.751,264.78,12.0,FALSE POSITIVE,KEPLER
3.9587,870.0,5659.0,5.0,110.61576622,1.028,264.78,12.0,FALSE POSITIVE,KEPLER
1.37,317.9,5659.0,0.926,1.103971357,0.746,264.78,12.0,FALSE POSITIVE,KEPLER
3.93,1479.0,5659.0,3.6496,10.916108342,0.932,264.78,12.0,CONFIRMED,KEPLER
1.65,1264.7,5659.0,1.4598,3.353732008,0.46,264.78,12.0,CONFIRMED,KEPLER
2.05,1632.3,5659.0,1.3692,6.877446033,0.46,264.78,12.0,CONFIRMED,KEPLER
1.87,1629.8,5659.0,2.6657,28.46464804,0.46,264.78,12.0,CONFIRMED,KEPLER
26.35,2017.7,5659.0,2.3857,0.293630085,0.843,264.78,12.0,FALSE POSITIVE,KEPLER
2.0,555.3,5659.0,5.6897,42.89645024,0.873,264.78,12.0,CONFIRMED,KEPLER
1.44,251.7,5659.0,2.759,2.44199803,0.796,264.78,12.0,FALSE POSITIVE,KEPLER
2.32,464.8,5659.0,5.3698,30.5872153,1.082,264.78,12.0,CANDIDATE,KEPLER
0.74,369.5,5659.0,2.1059,7.09712124,0.389,264.78,12.0,CONFIRMED,KEPLER
1.19,79.8,5659.0,2.957,2.6827683,1.223,264.78,12.0,FALSE POSITIVE,KEPLER
2.31,777.7,5659.0,2.2753,3.601465336,0.855,264.78,12.0,CONFIRMED,KEPLER
4.43,1867.7,5659.0,2.5048,3.108251172,0.847,264.78,12.0,FALSE POSITIVE,KEPLER
2.4,537.4,5659.0,5.985,25.8474958,1.031,264.78,12.0,CONFIRMED,KEPLER
2.7,680.9,5659.0,6.894,40.715561,1.031,264.78,12.0,CONFIRMED,KEPLER
4.42,1273.0,5659.0,3.447,20.42720701,0.958,264.78,12.0,FALSE POSITIVE,KEPLER
19.81,47303.0,5659.0,7.53837,6.198273591,0.898,264.78,12.0,FALSE POSITIVE,KEPLER
3.78,861.4,5659.0,2.3499,1.023471798,0.893,264.78,12.0,FALSE POSITIVE,KEPLER
19.07,714.1,5659.0,1.252,0.51872711,0.762,264.78,12.0,FALSE POSITIVE,KEPLER
2.04,1473.0,5659.0,3.1518,17.31711739,0.502,264.78,12.0,CONFIRMED,KEPLER
4.39,565.4,5659.0,4.4481,9.42889884,1.86,264.78,12.0,CONFIRMED,KEPLER
1.35,308.5,5659.0,2.1188,1.096583368,0.763,264.78,12.0,FALSE POSITIVE,KEPLER
28.15,510.5,5659.0,5.615,9.95639775,1.053,264.78,12.0,CANDIDATE,KEPLER
1.67,418.3,5659.0,2.591,6.50327035,0.843,264.78,12.0,CONFIRMED,KEPLER
1.42,302.3,5659.0,2.19,4.09667624,0.843,264.78,12.0,CONFIRMED,KEPLER
1.25,224.6,5659.0,1.2592,1.196548464,0.843,264.78,12.0,CONFIRMED,KEPLER
